ra,dec,W1-W2,W2-W3,z-y,y-W1,y-W2,y-J,J-W1,J-W2
144.6070889079227,10.568904840676714,0.3930000000000007,4.34,1.5471000671386967,3.731700424194301,4.124700424194302,1.9487004241942998,1.7830000000000013,2.176000000000002
144.34010806315354,10.071939410094775,0.4259999999999984,4.502000000000001,1.649700164795,3.5117006988525006,3.937700698852499,1.7117006988524999,1.8000000000000007,2.225999999999999
142.8708305208007,7.1975084761690855,0.4529999999999994,3.4930000000000003,3.026399612426797,4.764600128173804,5.217600128173803,1.8586001281738014,2.9060000000000024,3.3590000000000018
143.70626278647362,9.781668294254487,0.8309999999999995,3.4680000000000017,1.894599914550703,4.9563004302978975,5.787300430297897,2.1183004302978965,2.838000000000001,3.6690000000000005
148.37522993535157,8.150940283023425,0.34699999999999775,4.852000000000002,1.948900222778299,3.8590996551514003,4.206099655151398,1.669099655151399,2.1900000000000013,2.536999999999999
144.05468020008274,8.291323482130581,0.3279999999999994,4.727000000000002,4.948400497436502,3.7035995788573963,4.031599578857396,2.132599578857395,1.5710000000000015,1.899000000000001
145.62286602101372,2.558974610306006,1.0640000000000018,3.3839999999999986,1.6715011596679012,3.222299423217798,4.2862994232178,2.551299423217799,0.6709999999999994,1.7350000000000012
140.9463415543795,4.048447868302498,0.49900000000000055,3.905999999999999,3.9771003723144,3.8839002990723017,4.382900299072302,0.8939002990722997,2.990000000000002,3.4890000000000025
141.23242057598043,-3.187239588172335,0.46799999999999997,4.783000000000001,1.7065982818604013,4.103700836181602,4.571700836181602,1.2487008361816017,2.8550000000000004,3.3230000000000004
148.76872870199702,-2.3011658324056365,0.31599999999999895,3.7110000000000003,2.5976009368895987,4.571499511718802,4.887499511718801,2.0814995117187998,2.490000000000002,2.806000000000001
133.61697315499634,29.142404466280645,0.5410000000000004,4.681999999999999,1.8910999298096023,4.262999465942396,4.803999465942397,1.380999465942395,2.8820000000000014,3.423000000000002
132.4880430342055,27.46758273506026,1.1980000000000004,4.045,2.363599777221701,3.8530993652343994,5.0510993652344,1.9900993652344,1.8629999999999995,3.061
132.5790292786613,27.341270020250512,0.7509999999999977,3.757999999999999,2.116798400878899,4.859100677490204,5.610100677490202,1.9161006774902027,2.9430000000000014,3.693999999999999
132.08529701335704,26.592024133301376,0.4930000000000021,4.427,4.566099166870096,3.8814004058837988,4.374400405883801,1.9494004058838001,1.9319999999999986,2.4250000000000007
138.67677151779958,6.811894946764814,0.5040000000000013,4.052,1.7819995880126953,5.548099594116199,6.0520995941162,2.5170995941161998,3.030999999999999,3.535
135.834111294294,8.358679104045551,0.9149999999999991,4.247,2.593198776245103,3.597700454711898,4.512700454711897,0.3227004547118959,3.275000000000002,4.190000000000001
135.36034515394422,6.062029054206201,0.9619999999999997,3.4429999999999996,2.8631992340088033,5.6238005981444985,6.585800598144498,2.9798005981445,2.6439999999999984,3.605999999999998
136.18927975184906,9.056802551986053,0.5939999999999976,4.662000000000001,2.0608997344971023,3.8678003540039008,4.461800354003898,1.976800354003899,1.8910000000000018,2.4849999999999994
136.5237851410377,5.6278808999776455,0.5549999999999997,2.7590000000000003,1.7796001434325994,5.544299255371101,6.0992992553711005,2.3552992553711007,3.189,3.7439999999999998
133.42876862103492,0.11473447324664285,1.3560000000000016,3.578000000000001,2.241701126098601,3.630099197387697,4.9860991973876985,2.4010991973876976,1.2289999999999992,2.585000000000001
138.1408661178064,1.8632132599196023,0.7290000000000028,4.012999999999998,1.7472000122069993,3.6349007110596006,4.363900711059603,1.8079007110596024,1.8269999999999982,2.556000000000001
139.72522763989014,3.3634094560948213,0.9220000000000006,4.233999999999998,2.205600738525405,3.4449998779296997,4.3669998779297,2.5099998779296975,0.9350000000000023,1.8570000000000029
135.56639528390352,3.834243795023032,0.4640000000000022,3.108999999999998,1.5366992950439027,4.330000045776398,4.7940000457764,2.1370000457764,2.192999999999998,2.657
135.84470826300029,2.2093383398827795,0.4140000000000015,4.437999999999999,4.112199783325202,4.9691995239257984,5.3831995239258,3.4071995239257973,1.5620000000000012,1.9760000000000026
130.25093337837893,3.1751672262824617,1.0150000000000006,4.028000000000002,1.9158000946044993,4.034399429321297,5.049399429321298,2.1003994293212997,1.9339999999999975,2.948999999999998
137.5169082897602,-3.0228821266443737,0.7940000000000005,3.860000000000001,2.9843006134033985,4.0685995635986,4.8625995635986,1.3725995635986017,2.695999999999998,3.4899999999999984
132.82930265717937,-0.2832659061302944,0.5790000000000006,4.385999999999999,1.770401000976502,3.9006991424561015,4.479699142456102,1.6126991424561012,2.2880000000000003,2.867000000000001
160.3295833,20.1398056,0.5949999999999989,4.015000000000001,0.3999999999999986,3.5600000000000023,4.155000000000001,1.25,2.3100000000000023,2.905000000000001
